PS-b-2PLA	
X:	Y:
25.22667	0.413
25.22833	0.411
25.23	0.398
25.23167	0.406
25.23333	0.418
25.235	0.415
25.23667	0.4
25.23833	0.405
25.24	0.418
25.24167	0.412
25.24333	0.397
25.245	0.403
25.24667	0.415
25.24833	0.408
25.25	0.395
25.25167	0.403
25.25333	0.416
25.255	0.414
25.25667	0.4
25.25833	0.409
25.26	0.423
25.26167	0.419
25.26333	0.405
25.265	0.411
25.26667	0.422
25.26833	0.415
25.27	0.4
25.27167	0.409
25.27333	0.423
25.275	0.416
25.27667	0.403
25.27833	0.41
25.28	0.42
25.28167	0.413
25.28333	0.4
25.285	0.406
25.28667	0.415
25.28833	0.411
25.29	0.401
25.29167	0.405
25.29333	0.413
25.295	0.409
25.29667	0.395
25.29833	0.405
25.3	0.418
25.30167	0.411
25.30333	0.397
25.305	0.405
25.30667	0.415
25.30833	0.408
25.31	0.397
25.31167	0.406
25.31333	0.419
25.315	0.415
25.31667	0.402
25.31833	0.402
25.32	0.412
25.32167	0.415
25.32333	0.403
25.325	0.409
25.32667	0.421
25.32833	0.416
25.33	0.402
25.33167	0.407
25.33333	0.417
25.335	0.413
25.33667	0.4
25.33833	0.403
25.34	0.416
25.34167	0.411
25.34333	0.399
25.345	0.405
25.34667	0.413
25.34833	0.407
25.35	0.393
25.35167	0.397
25.35333	0.41
25.355	0.406
25.35667	0.389
25.35833	0.392
25.36	0.407
25.36167	0.408
25.36333	0.398
25.365	0.404
25.36667	0.418
25.36833	0.419
25.37	0.407
25.37167	0.411
25.37333	0.422
25.375	0.423
25.37667	0.41
25.37833	0.415
25.38	0.424
25.38167	0.421
25.38333	0.406
25.385	0.41
25.38667	0.425
25.38833	0.42
25.39	0.403
25.39167	0.407
25.39333	0.418
25.395	0.417
25.39667	0.405
25.39833	0.41
25.4	0.421
25.40167	0.42
25.40333	0.409
25.405	0.412
25.40667	0.425
25.40833	0.42
25.41	0.406
25.41167	0.412
25.41333	0.425
25.415	0.425
25.41667	0.407
25.41833	0.41
25.42	0.421
25.42167	0.419
25.42333	0.407
25.425	0.41
25.42667	0.422
25.42833	0.42
25.43	0.401
25.43167	0.405
25.43333	0.422
25.435	0.424
25.43667	0.412
25.43833	0.42
25.44	0.435
25.44167	0.433
25.44333	0.414
25.445	0.413
25.44667	0.427
25.44833	0.428
25.45	0.413
25.45167	0.409
25.45333	0.42
25.455	0.421
25.45667	0.403
25.45833	0.403
25.46	0.418
25.46167	0.415
25.46333	0.4
25.465	0.402
25.46667	0.417
25.46833	0.418
25.47	0.403
25.47167	0.406
25.47333	0.417
25.475	0.414
25.47667	0.401
25.47833	0.405
25.48	0.422
25.48167	0.421
25.48333	0.406
25.485	0.408
25.48667	0.422
25.48833	0.427
25.49	0.414
25.49167	0.416
25.49333	0.431
25.495	0.43
25.49667	0.411
25.49833	0.414
25.5	0.426
25.50167	0.423
25.50333	0.41
25.505	0.41
25.50667	0.423
25.50833	0.426
25.51	0.413
25.51167	0.413
25.51333	0.424
25.515	0.426
25.51667	0.416
25.51833	0.415
25.52	0.43
25.52167	0.43
25.52333	0.413
25.525	0.414
25.52667	0.428
25.52833	0.43
25.53	0.416
25.53167	0.415
25.53333	0.427
25.535	0.424
25.53667	0.411
25.53833	0.412
25.54	0.425
25.54167	0.422
25.54333	0.407
25.545	0.407
25.54667	0.423
25.54833	0.422
25.55	0.408
25.55167	0.41
25.55333	0.425
25.555	0.428
25.55667	0.414
25.55833	0.411
25.56	0.427
25.56167	0.428
25.56333	0.414
25.565	0.416
25.56667	0.43
25.56833	0.428
25.57	0.413
25.57167	0.412
25.57333	0.426
25.575	0.428
25.57667	0.413
25.57833	0.409
25.58	0.422
25.58167	0.422
25.58333	0.412
25.585	0.411
25.58667	0.421
25.58833	0.423
25.59	0.408
25.59167	0.403
25.59333	0.416
25.595	0.418
25.59667	0.407
25.59833	0.409
25.6	0.424
25.60167	0.43
25.60333	0.421
25.605	0.419
25.60667	0.43
25.60833	0.434
25.61	0.422
25.61167	0.421
25.61333	0.439
25.615	0.442
25.61667	0.429
25.61833	0.423
25.62	0.432
25.62167	0.431
25.62333	0.419
25.625	0.417
25.62667	0.432
25.62833	0.432
25.63	0.42
25.63167	0.416
25.63333	0.429
25.635	0.43
25.63667	0.415
25.63833	0.411
25.64	0.424
25.64167	0.426
25.64333	0.41
25.645	0.409
25.64667	0.423
25.64833	0.425
25.65	0.409
25.65167	0.406
25.65333	0.421
25.655	0.427
25.65667	0.415
25.65833	0.41
25.66	0.425
25.66167	0.432
25.66333	0.42
25.665	0.416
25.66667	0.431
25.66833	0.431
25.67	0.419
25.67167	0.415
25.67333	0.429
25.675	0.432
25.67667	0.418
25.67833	0.416
25.68	0.431
25.68167	0.433
25.68333	0.418
25.685	0.413
25.68667	0.429
25.68833	0.432
25.69	0.421
25.69167	0.416
25.69333	0.432
25.695	0.434
25.69667	0.424
25.69833	0.418
25.7	0.431
25.70167	0.434
25.70333	0.423
25.705	0.415
25.70667	0.43
25.70833	0.433
25.71	0.422
25.71167	0.416
25.71333	0.431
25.715	0.435
25.71667	0.424
25.71833	0.419
25.72	0.433
25.72167	0.434
25.72333	0.422
25.725	0.418
25.72667	0.433
25.72833	0.438
25.73	0.427
25.73167	0.418
25.73333	0.433
25.735	0.435
25.73667	0.419
25.73833	0.41
25.74	0.428
25.74167	0.433
25.74333	0.424
25.745	0.417
25.74667	0.431
25.74833	0.435
25.75	0.422
25.75167	0.414
25.75333	0.43
25.755	0.434
25.75667	0.425
25.75833	0.421
25.76	0.438
25.76167	0.442
25.76333	0.433
25.765	0.426
25.76667	0.441
25.76833	0.443
25.77	0.43
25.77167	0.423
25.77333	0.437
25.775	0.445
25.77667	0.433
25.77833	0.424
25.78	0.438
25.78167	0.441
25.78333	0.428
25.785	0.418
25.78667	0.432
25.78833	0.44
25.79	0.426
25.79167	0.415
25.79333	0.43
25.795	0.432
25.79667	0.423
25.79833	0.415
25.8	0.43
25.80167	0.435
25.80333	0.424
25.805	0.419
25.80667	0.436
25.80833	0.438
25.81	0.425
25.81167	0.419
25.81333	0.435
25.815	0.442
25.81667	0.432
25.81833	0.427
25.82	0.444
25.82167	0.447
25.82333	0.437
25.825	0.43
25.82667	0.444
25.82833	0.45
25.83	0.436
25.83167	0.429
25.83333	0.443
25.835	0.447
25.83667	0.436
25.83833	0.426
25.84	0.44
25.84167	0.448
25.84333	0.44
25.845	0.434
25.84667	0.446
25.84833	0.45
25.85	0.439
25.85167	0.43
25.85333	0.446
25.855	0.454
25.85667	0.443
25.85833	0.434
25.86	0.446
25.86167	0.451
25.86333	0.441
25.865	0.432
25.86667	0.445
25.86833	0.451
25.87	0.441
25.87167	0.434
25.87333	0.449
25.875	0.453
25.87667	0.439
25.87833	0.426
25.88	0.439
25.88167	0.445
25.88333	0.435
25.885	0.427
25.88667	0.441
25.88833	0.444
25.89	0.434
25.89167	0.427
25.89333	0.441
25.895	0.444
25.89667	0.437
25.89833	0.428
25.9	0.443
25.90167	0.446
25.90333	0.441
25.905	0.432
25.90667	0.446
25.90833	0.451
25.91	0.441
25.91167	0.434
25.91333	0.449
25.915	0.455
25.91667	0.446
25.91833	0.433
25.92	0.441
25.92167	0.441
25.92333	0.432
25.925	0.422
25.92667	0.439
25.92833	0.449
25.93	0.441
25.93167	0.43
25.93333	0.441
25.935	0.447
25.93667	0.444
25.93833	0.436
25.94	0.45
25.94167	0.46
25.94333	0.451
25.945	0.442
25.94667	0.458
25.94833	0.46
25.95	0.444
25.95167	0.429
25.95333	0.439
25.955	0.444
25.95667	0.437
25.95833	0.426
25.96	0.436
25.96167	0.442
25.96333	0.434
25.965	0.424
25.96667	0.44
25.96833	0.447
25.97	0.439
25.97167	0.431
25.97333	0.445
25.975	0.456
25.97667	0.45
25.97833	0.438
25.98	0.452
25.98167	0.454
25.98333	0.441
25.985	0.429
25.98667	0.444
25.98833	0.455
25.99	0.447
25.99167	0.436
25.99333	0.448
25.995	0.455
25.99667	0.448
25.99833	0.439
26	0.456
26.00167	0.462
26.00333	0.456
26.005	0.448
26.00667	0.461
26.00833	0.467
26.01	0.457
26.01167	0.441
26.01333	0.453
26.015	0.461
26.01667	0.453
26.01833	0.44
26.02	0.455
26.02167	0.461
26.02333	0.455
26.025	0.442
26.02667	0.456
26.02833	0.464
26.03	0.456
26.03167	0.441
26.03333	0.449
26.035	0.458
26.03667	0.451
26.03833	0.435
26.04	0.446
26.04167	0.453
26.04333	0.446
26.045	0.432
26.04667	0.444
26.04833	0.451
26.05	0.442
26.05167	0.434
26.05333	0.449
26.055	0.457
26.05667	0.447
26.05833	0.436
26.06	0.448
26.06167	0.456
26.06333	0.451
26.065	0.437
26.06667	0.451
26.06833	0.463
26.07	0.455
26.07167	0.44
26.07333	0.451
26.075	0.458
26.07667	0.45
26.07833	0.438
26.08	0.449
26.08167	0.454
26.08333	0.448
26.085	0.438
26.08667	0.455
26.08833	0.466
26.09	0.458
26.09167	0.445
26.09333	0.456
26.095	0.459
26.09667	0.451
26.09833	0.44
26.1	0.454
26.10167	0.463
26.10333	0.457
26.105	0.447
26.10667	0.462
26.10833	0.474
26.11	0.467
26.11167	0.456
26.11333	0.469
26.115	0.476
26.11667	0.467
26.11833	0.45
26.12	0.462
26.12167	0.471
26.12333	0.462
26.125	0.447
26.12667	0.458
26.12833	0.467
26.13	0.464
26.13167	0.451
26.13333	0.461
26.135	0.468
26.13667	0.461
26.13833	0.449
26.14	0.46
26.14167	0.467
26.14333	0.462
26.145	0.449
26.14667	0.46
26.14833	0.467
26.15	0.459
26.15167	0.446
26.15333	0.462
26.155	0.473
26.15667	0.465
26.15833	0.453
26.16	0.468
26.16167	0.478
26.16333	0.471
26.165	0.459
26.16667	0.473
26.16833	0.484
26.17	0.478
26.17167	0.462
26.17333	0.472
26.175	0.479
26.17667	0.469
26.17833	0.453
26.18	0.468
26.18167	0.48
26.18333	0.472
26.185	0.459
26.18667	0.472
26.18833	0.484
26.19	0.476
26.19167	0.461
26.19333	0.475
26.195	0.483
26.19667	0.473
26.19833	0.458
26.2	0.471
26.20167	0.482
26.20333	0.475
26.205	0.459
26.20667	0.471
26.20833	0.478
26.21	0.471
26.21167	0.459
26.21333	0.47
26.215	0.48
26.21667	0.473
26.21833	0.46
26.22	0.472
26.22167	0.479
26.22333	0.475
26.225	0.463
26.22667	0.475
26.22833	0.486
26.23	0.479
26.23167	0.463
26.23333	0.473
26.235	0.482
26.23667	0.473
26.23833	0.458
26.24	0.469
26.24167	0.48
26.24333	0.474
26.245	0.46
26.24667	0.47
26.24833	0.476
26.25	0.467
26.25167	0.45
26.25333	0.459
26.255	0.468
26.25667	0.464
26.25833	0.452
26.26	0.465
26.26167	0.474
26.26333	0.47
26.265	0.457
26.26667	0.465
26.26833	0.477
26.27	0.472
26.27167	0.459
26.27333	0.473
26.275	0.483
26.27667	0.478
26.27833	0.465
26.28	0.475
26.28167	0.485
26.28333	0.481
26.285	0.466
26.28667	0.474
26.28833	0.484
26.29	0.48
26.29167	0.463
26.29333	0.47
26.295	0.479
26.29667	0.475
26.29833	0.462
26.3	0.472
26.30167	0.484
26.30333	0.48
26.305	0.466
26.30667	0.477
26.30833	0.487
26.31	0.484
26.31167	0.47
26.31333	0.479
26.315	0.492
26.31667	0.486
26.31833	0.469
26.32	0.476
26.32167	0.487
26.32333	0.481
26.325	0.465
26.32667	0.473
26.32833	0.484
26.33	0.481
26.33167	0.468
26.33333	0.475
26.335	0.485
26.33667	0.48
26.33833	0.464
26.34	0.473
26.34167	0.485
26.34333	0.48
26.345	0.461
26.34667	0.467
26.34833	0.484
26.35	0.482
26.35167	0.467
26.35333	0.473
26.355	0.487
26.35667	0.486
26.35833	0.473
26.36	0.48
26.36167	0.491
26.36333	0.488
26.365	0.474
26.36667	0.48
26.36833	0.493
26.37	0.49
26.37167	0.474
26.37333	0.484
26.375	0.493
26.37667	0.485
26.37833	0.467
26.38	0.478
26.38167	0.494
26.38333	0.491
26.385	0.475
26.38667	0.481
26.38833	0.495
26.39	0.489
26.39167	0.473
26.39333	0.481
26.395	0.495
26.39667	0.49
26.39833	0.475
26.4	0.482
26.40167	0.492
26.40333	0.489
26.405	0.475
26.40667	0.48
26.40833	0.493
26.41	0.49
26.41167	0.476
26.41333	0.483
26.415	0.493
26.41667	0.487
26.41833	0.471
26.42	0.475
26.42167	0.486
26.42333	0.483
26.425	0.465
26.42667	0.469
26.42833	0.481
26.43	0.482
26.43167	0.472
26.43333	0.477
26.435	0.491
26.43667	0.49
26.43833	0.476
26.44	0.481
26.44167	0.494
26.44333	0.491
26.445	0.479
26.44667	0.484
26.44833	0.494
26.45	0.492
26.45167	0.478
26.45333	0.486
26.455	0.501
26.45667	0.498
26.45833	0.478
26.46	0.479
26.46167	0.489
26.46333	0.484
26.465	0.471
26.46667	0.476
26.46833	0.488
26.47	0.487
26.47167	0.47
26.47333	0.474
26.475	0.486
26.47667	0.481
26.47833	0.469
26.48	0.474
26.48167	0.485
26.48333	0.485
26.485	0.473
26.48667	0.478
26.48833	0.493
26.49	0.493
26.49167	0.479
26.49333	0.483
26.495	0.497
26.49667	0.499
26.49833	0.485
26.5	0.485
26.50167	0.498
26.50333	0.497
26.505	0.482
26.50667	0.484
26.50833	0.496
26.51	0.495
26.51167	0.48
26.51333	0.484
26.515	0.497
26.51667	0.493
26.51833	0.479
26.52	0.481
26.52167	0.496
26.52333	0.494
26.525	0.477
26.52667	0.479
26.52833	0.494
26.53	0.493
26.53167	0.477
26.53333	0.477
26.535	0.492
26.53667	0.49
26.53833	0.476
26.54	0.479
26.54167	0.499
26.54333	0.501
26.545	0.486
26.54667	0.489
26.54833	0.502
26.55	0.502
26.55167	0.487
26.55333	0.49
26.555	0.502
26.55667	0.5
26.55833	0.489
26.56	0.487
26.56167	0.498
26.56333	0.496
26.565	0.482
26.56667	0.485
26.56833	0.498
26.57	0.496
26.57167	0.479
26.57333	0.476
26.575	0.49
26.57667	0.491
26.57833	0.477
26.58	0.478
26.58167	0.493
26.58333	0.493
26.585	0.48
26.58667	0.482
26.58833	0.497
26.59	0.497
26.59167	0.485
26.59333	0.484
26.595	0.502
26.59667	0.501
26.59833	0.486
26.6	0.485
26.60167	0.502
26.60333	0.503
26.605	0.493
26.60667	0.496
26.60833	0.51
26.61	0.506
26.61167	0.491
26.61333	0.492
26.615	0.508
26.61667	0.509
26.61833	0.493
26.62	0.49
26.62167	0.504
26.62333	0.503
26.625	0.492
26.62667	0.489
26.62833	0.505
26.63	0.502
26.63167	0.487
26.63333	0.482
26.635	0.495
26.63667	0.495
26.63833	0.478
26.64	0.473
26.64167	0.487
26.64333	0.488
26.645	0.476
26.64667	0.47
26.64833	0.484
26.65	0.484
26.65167	0.476
26.65333	0.473
26.655	0.489
26.65667	0.492
26.65833	0.478
26.66	0.477
26.66167	0.494
26.66333	0.497
26.665	0.487
26.66667	0.487
26.66833	0.502
26.67	0.496
26.67167	0.48
26.67333	0.478
26.675	0.495
26.67667	0.498
26.67833	0.486
26.68	0.481
26.68167	0.498
26.68333	0.498
26.685	0.484
26.68667	0.482
26.68833	0.496
26.69	0.496
26.69167	0.482
26.69333	0.478
26.695	0.494
26.69667	0.499
26.69833	0.487
26.7	0.481
26.70167	0.493
26.70333	0.495
26.705	0.484
26.70667	0.479
26.70833	0.495
26.71	0.504
26.71167	0.493
26.71333	0.494
26.715	0.513
26.71667	0.513
26.71833	0.501
26.72	0.493
26.72167	0.504
26.72333	0.501
26.725	0.488
26.72667	0.484
26.72833	0.5
26.73	0.504
26.73167	0.491
26.73333	0.484
26.735	0.498
26.73667	0.5
26.73833	0.486
26.74	0.481
26.74167	0.494
26.74333	0.495
26.745	0.481
26.74667	0.475
26.74833	0.492
26.75	0.494
26.75167	0.482
26.75333	0.476
26.755	0.491
26.75667	0.493
26.75833	0.483
26.76	0.479
26.76167	0.493
26.76333	0.492
26.765	0.479
26.76667	0.473
26.76833	0.487
26.77	0.489
26.77167	0.478
26.77333	0.475
26.775	0.493
26.77667	0.495
26.77833	0.483
26.78	0.476
26.78167	0.493
26.78333	0.493
26.785	0.48
26.78667	0.474
26.78833	0.49
26.79	0.493
26.79167	0.48
26.79333	0.472
26.795	0.488
26.79667	0.492
26.79833	0.482
26.8	0.475
26.80167	0.49
26.80333	0.49
26.805	0.478
26.80667	0.472
26.80833	0.49
26.81	0.491
26.81167	0.48
26.81333	0.476
26.815	0.494
26.81667	0.497
26.81833	0.484
26.82	0.478
26.82167	0.491
26.82333	0.489
26.825	0.476
26.82667	0.471
26.82833	0.488
26.83	0.495
26.83167	0.486
26.83333	0.482
26.835	0.496
26.83667	0.499
26.83833	0.487
26.84	0.479
26.84167	0.493
26.84333	0.494
26.845	0.479
26.84667	0.47
26.84833	0.485
26.85	0.488
26.85167	0.476
26.85333	0.468
26.855	0.488
26.85667	0.493
26.85833	0.479
26.86	0.471
26.86167	0.49
26.86333	0.493
26.865	0.481
26.86667	0.471
26.86833	0.485
26.87	0.486
26.87167	0.477
26.87333	0.47
26.875	0.487
26.87667	0.494
26.87833	0.483
26.88	0.477
26.88167	0.493
26.88333	0.498
26.885	0.488
26.88667	0.476
26.88833	0.492
26.89	0.496
26.89167	0.485
26.89333	0.478
26.895	0.497
26.89667	0.499
26.89833	0.489
26.9	0.483
26.90167	0.498
26.90333	0.502
26.905	0.489
26.90667	0.482
26.90833	0.498
26.91	0.501
26.91167	0.489
26.91333	0.481
26.915	0.495
26.91667	0.499
26.91833	0.49
26.92	0.481
26.92167	0.498
26.92333	0.503
26.925	0.49
26.92667	0.482
26.92833	0.496
26.93	0.499
26.93167	0.49
26.93333	0.484
26.935	0.501
26.93667	0.503
26.93833	0.488
26.94	0.478
26.94167	0.494
26.94333	0.498
26.945	0.49
26.94667	0.481
26.94833	0.5
26.95	0.508
26.95167	0.499
26.95333	0.488
26.955	0.504
26.95667	0.508
26.95833	0.496
26.96	0.483
26.96167	0.499
26.96333	0.504
26.965	0.498
26.96667	0.489
26.96833	0.509
26.97	0.51
26.97167	0.497
26.97333	0.487
26.975	0.504
26.97667	0.509
26.97833	0.5
26.98	0.489
26.98167	0.503
26.98333	0.505
26.985	0.493
26.98667	0.483
26.98833	0.498
26.99	0.504
26.99167	0.494
26.99333	0.483
26.995	0.498
26.99667	0.502
26.99833	0.495
27	0.485
27.00167	0.499
27.00333	0.503
27.005	0.491
27.00667	0.477
27.00833	0.493
27.01	0.496
27.01167	0.489
27.01333	0.482
27.015	0.499
27.01667	0.506
27.01833	0.497
27.02	0.484
27.02167	0.499
27.02333	0.505
27.025	0.496
27.02667	0.484
27.02833	0.498
27.03	0.501
27.03167	0.489
27.03333	0.479
27.035	0.497
27.03667	0.505
27.03833	0.491
27.04	0.48
27.04167	0.495
27.04333	0.499
27.045	0.492
27.04667	0.48
27.04833	0.494
27.05	0.501
27.05167	0.492
27.05333	0.482
27.055	0.493
27.05667	0.501
27.05833	0.495
27.06	0.483
27.06167	0.499
27.06333	0.506
27.065	0.497
27.06667	0.486
27.06833	0.499
27.07	0.504
27.07167	0.496
27.07333	0.482
27.075	0.498
27.07667	0.503
27.07833	0.494
27.08	0.482
27.08167	0.497
27.08333	0.504
27.085	0.496
27.08667	0.486
27.08833	0.501
27.09	0.509
27.09167	0.5
27.09333	0.486
27.095	0.502
27.09667	0.506
27.09833	0.496
27.1	0.486
27.10167	0.502
27.10333	0.509
27.105	0.502
27.10667	0.489
27.10833	0.499
27.11	0.504
27.11167	0.497
27.11333	0.488
27.115	0.505
27.11667	0.511
27.11833	0.502
27.12	0.486
27.12167	0.496
27.12333	0.501
27.125	0.495
27.12667	0.485
27.12833	0.498
27.13	0.502
27.13167	0.491
27.13333	0.478
27.135	0.492
27.13667	0.5
27.13833	0.494
27.14	0.48
27.14167	0.493
27.14333	0.498
27.145	0.488
27.14667	0.472
27.14833	0.486
27.15	0.495
27.15167	0.491
27.15333	0.478
27.155	0.491
27.15667	0.497
27.15833	0.489
27.16	0.476
27.16167	0.49
27.16333	0.497
27.165	0.493
27.16667	0.48
27.16833	0.492
27.17	0.5
27.17167	0.495
27.17333	0.483
27.175	0.495
27.17667	0.501
27.17833	0.494
27.18	0.481
27.18167	0.496
27.18333	0.503
27.185	0.494
27.18667	0.477
27.18833	0.489
27.19	0.5
27.19167	0.496
27.19333	0.483
27.195	0.495
27.19667	0.501
27.19833	0.494
27.2	0.481
27.20167	0.494
27.20333	0.504
27.205	0.5
27.20667	0.487
27.20833	0.502
27.21	0.508
27.21167	0.495
27.21333	0.481
27.215	0.492
27.21667	0.502
27.21833	0.5
27.22	0.488
27.22167	0.502
27.22333	0.51
27.225	0.502
27.22667	0.488
27.22833	0.499
27.23	0.507
27.23167	0.503
27.23333	0.489
27.235	0.504
27.23667	0.513
27.23833	0.503
27.24	0.489
27.24167	0.5
27.24333	0.51
27.245	0.5
27.24667	0.482
27.24833	0.498
27.25	0.506
27.25167	0.496
27.25333	0.482
27.255	0.492
27.25667	0.504
27.25833	0.5
27.26	0.485
27.26167	0.498
27.26333	0.505
27.265	0.499
27.26667	0.489
27.26833	0.503
27.27	0.514
27.27167	0.508
27.27333	0.495
27.275	0.504
27.27667	0.513
27.27833	0.509
27.28	0.494
27.28167	0.506
27.28333	0.515
27.285	0.507
27.28667	0.493
27.28833	0.506
27.29	0.52
27.29167	0.515
27.29333	0.499
27.295	0.509
27.29667	0.521
27.29833	0.513
27.3	0.497
27.30167	0.506
27.30333	0.516
27.305	0.511
27.30667	0.496
27.30833	0.508
27.31	0.518
27.31167	0.515
27.31333	0.498
27.315	0.507
27.31667	0.518
27.31833	0.511
27.32	0.498
27.32167	0.51
27.32333	0.522
27.325	0.517
27.32667	0.504
27.32833	0.516
27.33	0.524
27.33167	0.517
27.33333	0.503
27.335	0.511
27.33667	0.521
27.33833	0.516
27.34	0.499
27.34167	0.505
27.34333	0.513
27.345	0.51
27.34667	0.495
27.34833	0.506
27.35	0.514
27.35167	0.509
27.35333	0.496
27.355	0.505
27.35667	0.518
27.35833	0.512
27.36	0.496
27.36167	0.505
27.36333	0.517
27.365	0.509
27.36667	0.495
27.36833	0.507
27.37	0.518
27.37167	0.513
27.37333	0.502
27.375	0.508
27.37667	0.518
27.37833	0.514
27.38	0.498
27.38167	0.504
27.38333	0.519
27.385	0.513
27.38667	0.499
27.38833	0.505
27.39	0.515
27.39167	0.513
27.39333	0.499
27.395	0.504
27.39667	0.511
27.39833	0.504
27.4	0.489
27.40167	0.497
27.40333	0.514
27.405	0.511
27.40667	0.5
27.40833	0.507
27.41	0.522
27.41167	0.516
27.41333	0.499
27.415	0.505
27.41667	0.519
27.41833	0.517
27.42	0.501
27.42167	0.507
27.42333	0.52
27.425	0.515
27.42667	0.5
27.42833	0.505
27.43	0.519
27.43167	0.518
27.43333	0.506
27.435	0.512
27.43667	0.525
27.43833	0.52
27.44	0.503
27.44167	0.506
27.44333	0.519
27.445	0.517
27.44667	0.5
27.44833	0.505
27.45	0.52
27.45167	0.516
27.45333	0.504
27.455	0.511
27.45667	0.526
27.45833	0.522
27.46	0.505
27.46167	0.51
27.46333	0.522
27.465	0.517
27.46667	0.501
27.46833	0.509
27.47	0.525
27.47167	0.519
27.47333	0.507
27.475	0.511
27.47667	0.523
27.47833	0.519
27.48	0.503
27.48167	0.506
27.48333	0.518
27.485	0.514
27.48667	0.504
27.48833	0.511
27.49	0.526
27.49167	0.523
27.49333	0.51
27.495	0.515
27.49667	0.527
27.49833	0.522
27.5	0.504
27.50167	0.51
27.50333	0.523
27.505	0.517
27.50667	0.503
27.50833	0.509
27.51	0.524
27.51167	0.521
27.51333	0.51
27.515	0.518
27.51667	0.531
27.51833	0.525
27.52	0.513
27.52167	0.517
27.52333	0.532
27.525	0.527
27.52667	0.513
27.52833	0.519
27.53	0.535
27.53167	0.532
27.53333	0.517
27.535	0.514
27.53667	0.53
27.53833	0.528
27.54	0.516
27.54167	0.522
27.54333	0.536
27.545	0.535
27.54667	0.521
27.54833	0.522
27.55	0.539
27.55167	0.537
27.55333	0.526
27.555	0.526
27.55667	0.538
27.55833	0.538
27.56	0.525
27.56167	0.522
27.56333	0.537
27.565	0.534
27.56667	0.52
27.56833	0.523
27.57	0.537
27.57167	0.534
27.57333	0.522
27.575	0.528
27.57667	0.542
27.57833	0.538
27.58	0.525
27.58167	0.525
27.58333	0.537
27.585	0.533
27.58667	0.52
27.58833	0.519
27.59	0.535
27.59167	0.535
27.59333	0.522
27.595	0.521
27.59667	0.536
27.59833	0.534
27.6	0.517
27.60167	0.519
27.60333	0.536
27.605	0.534
27.60667	0.52
27.60833	0.521
27.61	0.538
27.61167	0.541
27.61333	0.526
27.615	0.525
27.61667	0.539
27.61833	0.537
27.62	0.522
27.62167	0.521
27.62333	0.536
27.625	0.535
27.62667	0.522
27.62833	0.525
27.63	0.54
27.63167	0.538
27.63333	0.522
27.635	0.52
27.63667	0.533
27.63833	0.535
27.64	0.524
27.64167	0.524
27.64333	0.536
27.645	0.533
27.64667	0.517
27.64833	0.516
27.65	0.531
27.65167	0.525
27.65333	0.513
27.655	0.512
27.65667	0.528
27.65833	0.529
27.66	0.518
27.66167	0.519
27.66333	0.534
27.665	0.533
27.66667	0.521
27.66833	0.521
27.67	0.539
27.67167	0.536
27.67333	0.522
27.675	0.522
27.67667	0.54
27.67833	0.539
27.68	0.526
27.68167	0.523
27.68333	0.54
27.685	0.538
27.68667	0.525
27.68833	0.522
27.69	0.534
27.69167	0.532
27.69333	0.522
27.695	0.522
27.69667	0.538
27.69833	0.537
27.7	0.522
27.70167	0.522
27.70333	0.535
27.705	0.536
27.70667	0.522
27.70833	0.518
27.71	0.53
27.71167	0.527
27.71333	0.516
27.715	0.513
27.71667	0.531
27.71833	0.531
27.72	0.518
27.72167	0.515
27.72333	0.532
27.725	0.532
27.72667	0.52
27.72833	0.516
27.73	0.534
27.73167	0.537
27.73333	0.525
27.735	0.524
27.73667	0.543
27.73833	0.544
27.74	0.532
27.74167	0.53
27.74333	0.545
27.745	0.545
27.74667	0.534
27.74833	0.53
27.75	0.546
27.75167	0.546
27.75333	0.534
27.755	0.527
27.75667	0.54
27.75833	0.54
27.76	0.528
27.76167	0.524
27.76333	0.542
27.765	0.543
27.76667	0.526
27.76833	0.517
27.77	0.53
27.77167	0.531
27.77333	0.521
27.775	0.517
27.77667	0.533
27.77833	0.535
27.78	0.523
27.78167	0.518
27.78333	0.535
27.785	0.532
27.78667	0.517
27.78833	0.513
27.79	0.53
27.79167	0.534
27.79333	0.526
27.795	0.52
27.79667	0.534
27.79833	0.539
27.8	0.531
27.80167	0.525
27.80333	0.54
27.805	0.541
27.80667	0.532
27.80833	0.529
27.81	0.543
27.81167	0.539
27.81333	0.526
27.815	0.521
27.81667	0.535
27.81833	0.536
27.82	0.523
27.82167	0.52
27.82333	0.541
27.825	0.543
27.82667	0.528
27.82833	0.521
27.83	0.537
27.83167	0.541
27.83333	0.531
27.835	0.525
27.83667	0.545
27.83833	0.546
27.84	0.536
27.84167	0.529
27.84333	0.543
27.845	0.545
27.84667	0.53
27.84833	0.522
27.85	0.538
27.85167	0.539
27.85333	0.53
27.855	0.522
27.85667	0.538
27.85833	0.538
27.86	0.522
27.86167	0.516
27.86333	0.53
27.865	0.534
27.86667	0.525
27.86833	0.524
27.87	0.542
27.87167	0.545
27.87333	0.532
27.875	0.524
27.87667	0.543
27.87833	0.543
27.88	0.531
27.88167	0.524
27.88333	0.538
27.885	0.54
27.88667	0.53
